AsSOC,current,diffTime
12199.3,-9.92016,18.719
12305.1,5.64755,18.735
12181.7,-6.57573,18.765
12332.9,8.00008,18.906
12356,1.23049,18.735
12389.6,1.77588,18.922
12216.5,-9.18531,18.843
12369.1,8.11337,18.813
12276.1,-4.91659,18.922
12449.5,9.18354,18.875
12621.4,9.11135,18.875
12618.9,-0.133853,18.922
12749.5,6.96561,18.75
12878.8,6.81829,18.968
12940.5,3.26063,18.922
12840.7,-5.27074,18.938
12741.2,-5.24601,18.969
12609.2,-7.01301,18.828
12492.8,-6.13029,18.984
12341.6,-7.91883,19.094
12525.6,9.62206,19.125
12415.3,-5.77014,19.109
12526.3,5.82195,19.063
12387.9,-7.27877,19.015
12245.6,-7.47047,19.047
12141.9,-5.41402,19.156
11963.4,-9.29843,19.204
12069.7,5.55261,19.156
12160,4.74476,19.031
11986,-9.09778,19.125
11965.8,-1.06032,19.094
11954.6,-0.581824,19.156
11976,1.10949,19.281
12057.6,4.22896,19.282
12024.7,-1.70388,19.296
11856.8,-8.76107,19.157
11896.9,2.08363,19.234
11796,-5.24486,19.25
11800.2,0.222081,19.172
11761.5,-2.00846,19.297
11717.6,-2.26918,19.328
11842.1,6.42646,19.375
11653.1,-9.78609,19.312
11503.7,-7.74579,19.297
11411.2,-4.77853,19.344
11275.5,-7.00971,19.359
11349.5,3.82496,19.344
11388.4,2.00551,19.406
11528.4,7.21894,19.391
11358.4,-8.77458,19.375
11522.3,8.40053,19.516
11468.6,-2.75733,19.484
11611.3,7.33829,19.438
11445,-8.53597,19.484
11379.4,-3.3664,19.484
11458.7,4.07757,19.469
11291.6,-8.56931,19.5
11113.5,-9.1782,19.406
10985.7,-6.57629,19.438
11147.3,8.28162,19.515
11215.5,3.48636,19.547
11349.4,6.84848,19.563
11327.9,-1.091,19.719
11443.6,5.89761,19.609
11265.3,-9.04696,19.703
11314.6,2.50727,19.641
11300.4,-0.720405,19.656
11360.4,3.05934,19.609
11538.2,9.02265,19.703
11481.6,-2.85083,19.844
11476.7,-0.247265,19.86
11359.9,-5.83734,20.015
11320.4,-1.9762,19.969
11274.4,-2.27344,20.25
11241.2,-1.64873,20.109
11411.7,8.48545,20.094
11332.1,-3.93093,20.25
11472.9,6.96034,20.234
11298,-8.65408,20.219
11132.7,-8.14834,20.281
11184,2.52884,20.266
10981.4,-9.99395,20.266
11068.2,4.26435,20.359
11046.4,-1.06944,20.422
11004.4,-2.04709,20.5
10976.7,-1.36071,20.359
11119.4,8.50161,16.781
10967.5,-8.02867,18.922
10856.2,-6.15801,18.078
10886.8,1.69173,18.141
10877.5,-0.512711,18.172
10962.3,4.66215,18.187
11137.7,9.65061,18.172
11235.3,5.36418,18.188
11241.7,0.353489,18.203
11248.4,0.371088,18.172
11251.5,0.16886,18.203
11111.3,-7.71439,18.172
11185.9,4.09954,18.203
11321.3,7.45628,18.156
11245,-4.18459,18.234
11351.7,5.87417,18.157
11386.1,1.89207,18.218
11226.9,-8.77888,18.141
11172,-3.00623,18.25
11189.7,0.971471,18.156
11189,-0.0390095,18.141
11314.3,6.91147,18.14
11327.2,0.713434,18.094
11301.7,-1.40462,18.203
11427.6,6.92631,18.188
11474,2.5565,18.14
11357.8,-6.32104,18.391
11383.2,1.40318,18.141
11208.9,-9.53729,18.281
11107.3,-5.55062,18.297
11180,3.99108,18.203
11255.3,4.12091,18.281
11263.8,0.46605,18.25
11145.1,-6.51272,18.219
11178,1.80735,18.172
11237.7,3.25082,18.375
11136.5,-5.56767,18.172
11249.7,6.21302,18.218
11237.9,-0.650177,18.125
11154.7,-4.54032,18.329
11107.1,-2.59944,18.312
11051.6,-3.04572,18.219
11124,3.95156,18.312
10954.8,-9.20875,18.375
11109.2,8.43081,18.313
11126.8,0.965926,18.219
11151.2,1.34032,18.234
11322.7,9.35616,18.328
11154.4,-9.22805,18.234
11289.4,7.36257,18.329
11190.3,-5.42851,18.25
11327,7.45817,18.328
11280.9,-2.51296,18.328
11376.1,5.18661,18.344
11556.1,9.79861,18.375
11507.6,-2.63909,18.406
11420.6,-4.7213,18.422
11551.5,7.14177,18.328
11384.1,-9.15506,18.281
11490.4,5.74865,18.484
11590.2,5.45188,18.313
11448.2,-7.7507,18.328
11516.3,3.69608,18.422
11689.8,9.44324,18.375
11568.2,-6.56407,18.516
11461.2,-5.8347,18.343
11404.9,-3.05411,18.422
11553.4,8.07007,18.391
11613.9,3.296,18.359
11710.9,5.27786,18.391
11695.2,-0.855325,18.359
11812.2,6.35858,18.391
11972.3,8.70597,18.39
12062.8,4.88857,18.516
12128.2,3.53849,18.484
12102.4,-1.40138,18.438
11922,-9.77509,18.453
11769.8,-8.23221,18.484
11740.2,-1.59775,18.547
11904.3,8.89996,18.438
11864.9,-2.13113,18.5
11893,1.52305,18.484
11880.3,-0.68419,18.641
11784.7,-5.18018,18.437
11801,0.869594,18.672
11948.3,7.96496,18.5
11886.6,-3.32208,18.578
11810.3,-4.11728,18.547
11755.7,-2.94204,18.547
11579.4,-9.47435,18.609
11498.4,-4.37594,18.5
11615.6,6.30322,18.594
11750.5,7.26466,18.563
11852.2,5.4482,18.672
11862,0.528824,18.546
11877.4,0.830193,18.579
11891.4,0.747993,18.625
11766.2,-6.69859,18.687
11873.2,5.71501,18.719
11866.9,-0.338217,18.703
11928.6,3.31395,18.641
11905.7,-1.22783,18.687
11791.5,-6.08577,18.766
11814.1,1.20722,18.734
11753.2,-3.25354,18.703
11911.7,8.45298,18.75
11831.2,-4.26812,18.86
11968.7,7.30894,18.812
12143.4,9.30257,18.781
12262,6.34007,18.703
12076.3,-9.92016,18.719
12182.1,5.64755,18.735
12058.7,-6.57573,18.765
12210,8.00008,18.906
12233,1.23049,18.735
12266.6,1.77588,18.922
12093.6,-9.18531,18.843
12246.2,8.11337,18.813
12153.2,-4.91659,18.922
12326.5,9.18354,18.875
12498.5,9.11135,18.875
12496,-0.133853,18.922
12626.6,6.96561,18.75
12755.9,6.81829,18.968
12817.6,3.26063,18.922
12717.8,-5.27074,18.938
12618.3,-5.24601,18.969
12486.2,-7.01301,18.828
12369.8,-6.13029,18.984
12218.6,-7.91883,19.094
12402.7,9.62206,19.125
12292.4,-5.77014,19.109
12403.4,5.82195,19.063
12265,-7.27877,19.015
12122.7,-7.47047,19.047
12019,-5.41402,19.156
11840.4,-9.29843,19.204
11946.8,5.55261,19.156
12037.1,4.74476,19.031
11863.1,-9.09778,19.125
11842.8,-1.06032,19.094
11831.7,-0.581824,19.156
11853.1,1.10949,19.281
11934.6,4.22896,19.282
11901.7,-1.70388,19.296
11733.9,-8.76107,19.157
11774,2.08363,19.234
11673,-5.24486,19.25
11677.3,0.222081,19.172
11638.5,-2.00846,19.297
11594.7,-2.26918,19.328
11719.2,6.42646,19.375
11530.2,-9.78609,19.312
11380.7,-7.74579,19.297
11288.3,-4.77853,19.344
11152.6,-7.00971,19.359
11226.6,3.82496,19.344
11265.5,2.00551,19.406
11405.5,7.21894,19.391
11235.5,-8.77458,19.375
11399.4,8.40053,19.516
11345.7,-2.75733,19.484
11488.3,7.33829,19.438
11322,-8.53597,19.484
11256.4,-3.3664,19.484
11335.8,4.07757,19.469
11168.7,-8.56931,19.5
10990.6,-9.1782,19.406
10862.8,-6.57629,19.438
11024.4,8.28162,19.515
11092.5,3.48636,19.547
11226.5,6.84848,19.563
11205,-1.091,19.719
11320.6,5.89761,19.609
11142.4,-9.04696,19.703
11191.6,2.50727,19.641
11177.5,-0.720405,19.656
11237.5,3.05934,19.609
11415.2,9.02265,19.703
11358.7,-2.85083,19.844
11353.7,-0.247265,19.86
11236.9,-5.83734,20.015
11197.5,-1.9762,19.969
11151.4,-2.27344,20.25
11118.3,-1.64873,20.109
11288.8,8.48545,20.094
11209.2,-3.93093,20.25
11350,6.96034,20.234
11175,-8.65408,20.219
11009.8,-8.14834,20.281
11061,2.52884,20.266
10858.5,-9.99395,20.266
10945.3,4.26435,20.359
10923.5,-1.06944,20.422
10881.5,-2.04709,20.5
10853.8,-1.36071,20.359
10996.5,8.50161,16.781
10844.5,-8.02867,18.922
10733.2,-6.15801,18.078
10763.9,1.69173,18.141
10754.6,-0.512711,18.172
10839.4,4.66215,18.187
11014.7,9.65061,18.172
11112.3,5.36418,18.188
11118.7,0.353489,18.203
11125.5,0.371088,18.172
11128.6,0.16886,18.203
10988.4,-7.71439,18.172
11063,4.09954,18.203
11198.4,7.45628,18.156
11122.1,-4.18459,18.234
11228.7,5.87417,18.157
11263.2,1.89207,18.218
11103.9,-8.77888,18.141
11049.1,-3.00623,18.25
11066.7,0.971471,18.156
11066,-0.0390095,18.141
11191.4,6.91147,18.14
11204.3,0.713434,18.094
11178.7,-1.40462,18.203
11304.7,6.92631,18.188
11351.1,2.5565,18.14
11234.8,-6.32104,18.391
11260.3,1.40318,18.141
11085.9,-9.53729,18.281
10984.4,-5.55062,18.297
11057,3.99108,18.203
11132.4,4.12091,18.281
11140.9,0.46605,18.25
11022.2,-6.51272,18.219
11055,1.80735,18.172
11114.8,3.25082,18.375
11013.6,-5.56767,18.172
11126.8,6.21302,18.218
11115,-0.650177,18.125
11031.8,-4.54032,18.329
10984.2,-2.59944,18.312
10928.7,-3.04572,18.219
11001.1,3.95156,18.312
10831.8,-9.20875,18.375
10986.2,8.43081,18.313
11003.8,0.965926,18.219
11028.3,1.34032,18.234
11199.8,9.35616,18.328
11031.5,-9.22805,18.234
11166.4,7.36257,18.329
11067.4,-5.42851,18.25
11204.1,7.45817,18.328
11158,-2.51296,18.328
11253.2,5.18661,18.344
11433.2,9.79861,18.375
11384.6,-2.63909,18.406
11297.7,-4.7213,18.422
11428.5,7.14177,18.328
11261.2,-9.15506,18.281
11367.4,5.74865,18.484
11467.3,5.45188,18.313
11325.2,-7.7507,18.328
11393.3,3.69608,18.422
11566.8,9.44324,18.375
11445.3,-6.56407,18.516
11338.3,-5.8347,18.343
11282,-3.05411,18.422
11430.4,8.07007,18.391
11490.9,3.296,18.359
11588,5.27786,18.391
11572.3,-0.855325,18.359
11689.2,6.35858,18.391
11849.3,8.70597,18.39
11939.9,4.88857,18.516
12005.3,3.53849,18.484
11979.4,-1.40138,18.438
11799,-9.77509,18.453
11646.9,-8.23221,18.484
11617.2,-1.59775,18.547
11781.3,8.89996,18.438
11741.9,-2.13113,18.5
11770.1,1.52305,18.484
11757.3,-0.68419,18.641
11661.8,-5.18018,18.437
11678,0.869594,18.672
11825.4,7.96496,18.5
11763.7,-3.32208,18.578
11687.3,-4.11728,18.547
11632.7,-2.94204,18.547
11456.4,-9.47435,18.609
11375.5,-4.37594,18.5
11492.7,6.30322,18.594
11627.5,7.26466,18.563
11729.3,5.4482,18.672
11739.1,0.528824,18.546
11754.5,0.830193,18.579
11768.4,0.747993,18.625
11643.3,-6.69859,18.687
11750.2,5.71501,18.719
11743.9,-0.338217,18.703
11805.7,3.31395,18.641
11782.7,-1.22783,18.687
11668.5,-6.08577,18.766
11691.2,1.20722,18.734
11630.3,-3.25354,18.703
11788.8,8.45298,18.75
11708.3,-4.26812,18.86
11845.8,7.30894,18.812
12020.5,9.30257,18.781
12139.1,6.34007,18.703
11953.4,-9.92016,18.719
12059.2,5.64755,18.735
11935.8,-6.57573,18.765
12087,8.00008,18.906
12110.1,1.23049,18.735
12143.7,1.77588,18.922
11970.6,-9.18531,18.843
12123.3,8.11337,18.813
12030.2,-4.91659,18.922
12203.6,9.18354,18.875
12375.5,9.11135,18.875
12373,-0.133853,18.922
12503.6,6.96561,18.75
12633,6.81829,18.968
12694.6,3.26063,18.922
12594.8,-5.27074,18.938
12495.3,-5.24601,18.969
12363.3,-7.01301,18.828
12246.9,-6.13029,18.984
12095.7,-7.91883,19.094
12279.7,9.62206,19.125
12169.5,-5.77014,19.109
12280.4,5.82195,19.063
12142,-7.27877,19.015
11999.7,-7.47047,19.047
11896,-5.41402,19.156
11717.5,-9.29843,19.204
11823.8,5.55261,19.156
11914.1,4.74476,19.031
11740.1,-9.09778,19.125
11719.9,-1.06032,19.094
11708.7,-0.581824,19.156
11730.1,1.10949,19.281
11811.7,4.22896,19.282
11778.8,-1.70388,19.296
11611,-8.76107,19.157
11651,2.08363,19.234
11550.1,-5.24486,19.25
11554.3,0.222081,19.172
11515.6,-2.00846,19.297
11471.7,-2.26918,19.328
11596.2,6.42646,19.375
11407.2,-9.78609,19.312
11257.8,-7.74579,19.297
11165.3,-4.77853,19.344
11029.6,-7.00971,19.359
11103.6,3.82496,19.344
11142.5,2.00551,19.406
11282.5,7.21894,19.391
11112.5,-8.77458,19.375
11276.5,8.40053,19.516
11222.7,-2.75733,19.484
11365.4,7.33829,19.438
11199.1,-8.53597,19.484
11133.5,-3.3664,19.484
11212.9,4.07757,19.469
11045.8,-8.56931,19.5
10867.6,-9.1782,19.406
10739.8,-6.57629,19.438
10901.4,8.28162,19.515
10969.6,3.48636,19.547
11103.6,6.84848,19.563
11082,-1.091,19.719
11197.7,5.89761,19.609
11019.4,-9.04696,19.703
11068.7,2.50727,19.641
11054.5,-0.720405,19.656
11114.5,3.05934,19.609
11292.3,9.02265,19.703
11235.7,-2.85083,19.844
11230.8,-0.247265,19.86
11114,-5.83734,20.015
11074.5,-1.9762,19.969
11028.5,-2.27344,20.25
10995.3,-1.64873,20.109
11165.8,8.48545,20.094
11086.2,-3.93093,20.25
11227.1,6.96034,20.234
11052.1,-8.65408,20.219
10886.8,-8.14834,20.281
10938.1,2.52884,20.266
10735.5,-9.99395,20.266
10822.4,4.26435,20.359
10800.5,-1.06944,20.422
10758.6,-2.04709,20.5
10730.8,-1.36071,20.359
10873.5,8.50161,16.781
10721.6,-8.02867,18.922
10610.3,-6.15801,18.078
10641,1.69173,18.141
10631.6,-0.512711,18.172
10716.4,4.66215,18.187
10891.8,9.65061,18.172
10989.4,5.36418,18.188
10995.8,0.353489,18.203
11002.5,0.371088,18.172
11005.6,0.16886,18.203
10865.4,-7.71439,18.172
10940.1,4.09954,18.203
11075.4,7.45628,18.156
10999.1,-4.18459,18.234
11105.8,5.87417,18.157
11140.3,1.89207,18.218
10981,-8.77888,18.141
10926.1,-3.00623,18.25
10943.8,0.971471,18.156
10943.1,-0.0390095,18.141
11068.4,6.91147,18.14
11081.4,0.713434,18.094
11055.8,-1.40462,18.203
11181.8,6.92631,18.188
11228.1,2.5565,18.14
11111.9,-6.32104,18.391
11137.3,1.40318,18.141
10963,-9.53729,18.281
10861.4,-5.55062,18.297
10934.1,3.99108,18.203
11009.4,4.12091,18.281
11017.9,0.46605,18.25
10899.3,-6.51272,18.219
10932.1,1.80735,18.172
10991.8,3.25082,18.375
10890.7,-5.56767,18.172
11003.9,6.21302,18.218
10992.1,-0.650177,18.125
10908.8,-4.54032,18.329
10861.2,-2.59944,18.312
10805.8,-3.04572,18.219
10878.1,3.95156,18.312
10708.9,-9.20875,18.375
10863.3,8.43081,18.313
10880.9,0.965926,18.219
10905.3,1.34032,18.234
11076.8,9.35616,18.328
10908.6,-9.22805,18.234
11043.5,7.36257,18.329
10944.4,-5.42851,18.25
11081.1,7.45817,18.328
11035.1,-2.51296,18.328
11130.2,5.18661,18.344
11310.3,9.79861,18.375
11261.7,-2.63909,18.406
11174.7,-4.7213,18.422
11305.6,7.14177,18.328
11138.2,-9.15506,18.281
11244.5,5.74865,18.484
11344.3,5.45188,18.313
11202.3,-7.7507,18.328
11270.4,3.69608,18.422
11443.9,9.44324,18.375
11322.4,-6.56407,18.516
11215.3,-5.8347,18.343
11159.1,-3.05411,18.422
11307.5,8.07007,18.391
11368,3.296,18.359
11465.1,5.27786,18.391
11449.4,-0.855325,18.359
11566.3,6.35858,18.391
11726.4,8.70597,18.39
11816.9,4.88857,18.516
11882.3,3.53849,18.484
11856.5,-1.40138,18.438
11676.1,-9.77509,18.453
11523.9,-8.23221,18.484
11494.3,-1.59775,18.547
11658.4,8.89996,18.438
11619,-2.13113,18.5
11647.1,1.52305,18.484
11634.4,-0.68419,18.641
11538.9,-5.18018,18.437
11555.1,0.869594,18.672
11702.5,7.96496,18.5
11640.7,-3.32208,18.578
11564.4,-4.11728,18.547
11509.8,-2.94204,18.547
11333.5,-9.47435,18.609
11252.5,-4.37594,18.5
11369.7,6.30322,18.594
11504.6,7.26466,18.563
11606.3,5.4482,18.672
11616.1,0.528824,18.546
11631.6,0.830193,18.579
11645.5,0.747993,18.625
11520.3,-6.69859,18.687
11627.3,5.71501,18.719
11621,-0.338217,18.703
11682.7,3.31395,18.641
11659.8,-1.22783,18.687
11545.6,-6.08577,18.766
11568.2,1.20722,18.734
11507.4,-3.25354,18.703
11665.9,8.45298,18.75
11585.4,-4.26812,18.86
11722.9,7.30894,18.812
11897.6,9.30257,18.781
12016.1,6.34007,18.703
11830.4,-9.92016,18.719
11936.3,5.64755,18.735
11812.9,-6.57573,18.765
11964.1,8.00008,18.906
11987.2,1.23049,18.735
12020.8,1.77588,18.922
11847.7,-9.18531,18.843
12000.3,8.11337,18.813
11907.3,-4.91659,18.922
12080.6,9.18354,18.875
12252.6,9.11135,18.875
12250.1,-0.133853,18.922
12380.7,6.96561,18.75
12510,6.81829,18.968
12571.7,3.26063,18.922
12471.9,-5.27074,18.938
12372.4,-5.24601,18.969
12240.3,-7.01301,18.828
12124,-6.13029,18.984
11972.8,-7.91883,19.094
12156.8,9.62206,19.125
12046.5,-5.77014,19.109
12157.5,5.82195,19.063
12019.1,-7.27877,19.015
11876.8,-7.47047,19.047
11773.1,-5.41402,19.156
11594.5,-9.29843,19.204
11700.9,5.55261,19.156
11791.2,4.74476,19.031
11617.2,-9.09778,19.125
11596.9,-1.06032,19.094
11585.8,-0.581824,19.156
11607.2,1.10949,19.281
11688.7,4.22896,19.282
11655.9,-1.70388,19.296
11488,-8.76107,19.157
11528.1,2.08363,19.234
11427.1,-5.24486,19.25
11431.4,0.222081,19.172
11392.6,-2.00846,19.297
11348.8,-2.26918,19.328
11473.3,6.42646,19.375
11284.3,-9.78609,19.312
11134.8,-7.74579,19.297
11042.4,-4.77853,19.344
10906.7,-7.00971,19.359
10980.7,3.82496,19.344
11019.6,2.00551,19.406
11159.6,7.21894,19.391
10989.6,-8.77458,19.375
11153.5,8.40053,19.516
11099.8,-2.75733,19.484
11242.4,7.33829,19.438
11076.1,-8.53597,19.484
11010.5,-3.3664,19.484
11089.9,4.07757,19.469
10922.8,-8.56931,19.5
10744.7,-9.1782,19.406
10616.9,-6.57629,19.438
10778.5,8.28162,19.515
10846.6,3.48636,19.547
10980.6,6.84848,19.563
10959.1,-1.091,19.719
11074.8,5.89761,19.609
10896.5,-9.04696,19.703
10945.7,2.50727,19.641
10931.6,-0.720405,19.656
10991.6,3.05934,19.609
11169.3,9.02265,19.703
11112.8,-2.85083,19.844
11107.9,-0.247265,19.86
10991,-5.83734,20.015
10951.6,-1.9762,19.969
10905.5,-2.27344,20.25
10872.4,-1.64873,20.109
11042.9,8.48545,20.094
10963.3,-3.93093,20.25
11104.1,6.96034,20.234
10929.1,-8.65408,20.219
10763.9,-8.14834,20.281
10815.1,2.52884,20.266
10612.6,-9.99395,20.266
10699.4,4.26435,20.359
10677.6,-1.06944,20.422
10635.6,-2.04709,20.5
10607.9,-1.36071,20.359
10750.6,8.50161,16.781
10598.7,-8.02867,18.922
10487.3,-6.15801,18.078
10518,1.69173,18.141
10508.7,-0.512711,18.172
10593.5,4.66215,18.187
10768.9,9.65061,18.172
10866.4,5.36418,18.188
10872.9,0.353489,18.203
10879.6,0.371088,18.172
10882.7,0.16886,18.203
10742.5,-7.71439,18.172
10817.1,4.09954,18.203
10952.5,7.45628,18.156
10876.2,-4.18459,18.234
10982.8,5.87417,18.157
11017.3,1.89207,18.218
10858.1,-8.77888,18.141
10803.2,-3.00623,18.25
10820.8,0.971471,18.156
10820.1,-0.0390095,18.141
10945.5,6.91147,18.14
10958.4,0.713434,18.094
10932.8,-1.40462,18.203
11058.8,6.92631,18.188
11105.2,2.5565,18.14
10988.9,-6.32104,18.391
11014.4,1.40318,18.141
10840,-9.53729,18.281
10738.5,-5.55062,18.297
10811.1,3.99108,18.203
10886.5,4.12091,18.281
10895,0.46605,18.25
10776.3,-6.51272,18.219
10809.2,1.80735,18.172
10868.9,3.25082,18.375
10767.7,-5.56767,18.172
10880.9,6.21302,18.218
10869.1,-0.650177,18.125
10785.9,-4.54032,18.329
10738.3,-2.59944,18.312
10682.8,-3.04572,18.219
10755.2,3.95156,18.312
10586,-9.20875,18.375
10740.4,8.43081,18.313
10758,0.965926,18.219
10782.4,1.34032,18.234
10953.9,9.35616,18.328
10785.6,-9.22805,18.234
10920.6,7.36257,18.329
10821.5,-5.42851,18.25
10958.2,7.45817,18.328
10912.1,-2.51296,18.328
11007.3,5.18661,18.344
11187.3,9.79861,18.375
11138.7,-2.63909,18.406
11051.8,-4.7213,18.422
11182.7,7.14177,18.328
11015.3,-9.15506,18.281
11121.6,5.74865,18.484
11221.4,5.45188,18.313
11079.3,-7.7507,18.328
11147.4,3.69608,18.422
11321,9.44324,18.375
11199.4,-6.56407,18.516
11092.4,-5.8347,18.343
11036.1,-3.05411,18.422
11184.5,8.07007,18.391
11245,3.296,18.359
11342.1,5.27786,18.391
11326.4,-0.855325,18.359
11443.4,6.35858,18.391
11603.5,8.70597,18.39
11694,4.88857,18.516
11759.4,3.53849,18.484
11733.5,-1.40138,18.438
11553.2,-9.77509,18.453
11401,-8.23221,18.484
11371.4,-1.59775,18.547
11535.5,8.89996,18.438
11496,-2.13113,18.5
11524.2,1.52305,18.484
11511.4,-0.68419,18.641
11415.9,-5.18018,18.437
11432.2,0.869594,18.672
11579.5,7.96496,18.5
11517.8,-3.32208,18.578
11441.4,-4.11728,18.547
11386.9,-2.94204,18.547
11210.6,-9.47435,18.609
11129.6,-4.37594,18.5
11246.8,6.30322,18.594
11381.7,7.26466,18.563
11483.4,5.4482,18.672
11493.2,0.528824,18.546
11508.6,0.830193,18.579
11522.5,0.747993,18.625
11397.4,-6.69859,18.687
11504.4,5.71501,18.719
11498,-0.338217,18.703
11559.8,3.31395,18.641
11536.9,-1.22783,18.687
11422.7,-6.08577,18.766
11445.3,1.20722,18.734
11384.4,-3.25354,18.703
11542.9,8.45298,18.75
11462.4,-4.26812,18.86
11599.9,7.30894,18.812
11774.6,9.30257,18.781
11893.2,6.34007,18.703
11707.5,-9.92016,18.719
11813.3,5.64755,18.735
11689.9,-6.57573,18.765
11841.2,8.00008,18.906
11864.2,1.23049,18.735
11897.8,1.77588,18.922
11724.7,-9.18531,18.843
11877.4,8.11337,18.813
11784.4,-4.91659,18.922
11957.7,9.18354,18.875
12129.7,9.11135,18.875
12127.1,-0.133853,18.922
12257.7,6.96561,18.75
12387.1,6.81829,18.968
12448.8,3.26063,18.922
12348.9,-5.27074,18.938
12249.4,-5.24601,18.969
12117.4,-7.01301,18.828
12001,-6.13029,18.984
11849.8,-7.91883,19.094
12033.8,9.62206,19.125
11923.6,-5.77014,19.109
12034.6,5.82195,19.063
11896.2,-7.27877,19.015
11753.9,-7.47047,19.047
11650.2,-5.41402,19.156
11471.6,-9.29843,19.204
11578,5.55261,19.156
11668.2,4.74476,19.031
11494.3,-9.09778,19.125
11474,-1.06032,19.094
11462.9,-0.581824,19.156
11484.3,1.10949,19.281
11565.8,4.22896,19.282
11532.9,-1.70388,19.296
11365.1,-8.76107,19.157
11405.2,2.08363,19.234
11304.2,-5.24486,19.25
11308.5,0.222081,19.172
11269.7,-2.00846,19.297
11225.8,-2.26918,19.328
11350.4,6.42646,19.375
11161.4,-9.78609,19.312
11011.9,-7.74579,19.297
10919.5,-4.77853,19.344
10783.8,-7.00971,19.359
10857.7,3.82496,19.344
10896.7,2.00551,19.406
11036.6,7.21894,19.391
10866.6,-8.77458,19.375
11030.6,8.40053,19.516
10976.9,-2.75733,19.484
11119.5,7.33829,19.438
10953.2,-8.53597,19.484
10887.6,-3.3664,19.484
10967,4.07757,19.469
10799.9,-8.56931,19.5
10621.8,-9.1782,19.406
10493.9,-6.57629,19.438
10655.6,8.28162,19.515
10723.7,3.48636,19.547
10857.7,6.84848,19.563
10836.2,-1.091,19.719
10951.8,5.89761,19.609
10773.6,-9.04696,19.703
10822.8,2.50727,19.641
10808.6,-0.720405,19.656
10868.6,3.05934,19.609
11046.4,9.02265,19.703
10989.8,-2.85083,19.844
10984.9,-0.247265,19.86
10868.1,-5.83734,20.015
10828.6,-1.9762,19.969
10782.6,-2.27344,20.25
10749.4,-1.64873,20.109
10919.9,8.48545,20.094
10840.3,-3.93093,20.25
10981.2,6.96034,20.234
10806.2,-8.65408,20.219
10640.9,-8.14834,20.281
10692.2,2.52884,20.266
10489.7,-9.99395,20.266
10576.5,4.26435,20.359
10554.6,-1.06944,20.422
10512.7,-2.04709,20.5
10485,-1.36071,20.359
10627.6,8.50161,16.781
10475.7,-8.02867,18.922
10364.4,-6.15801,18.078
10395.1,1.69173,18.141
10385.8,-0.512711,18.172
10470.6,4.66215,18.187
10645.9,9.65061,18.172
10743.5,5.36418,18.188
10749.9,0.353489,18.203
10756.7,0.371088,18.172
10759.7,0.16886,18.203
10619.6,-7.71439,18.172
10694.2,4.09954,18.203
10829.6,7.45628,18.156
10753.2,-4.18459,18.234
10859.9,5.87417,18.157
10894.4,1.89207,18.218
10735.1,-8.77888,18.141
10680.3,-3.00623,18.25
10697.9,0.971471,18.156
10697.2,-0.0390095,18.141
10822.6,6.91147,18.14
10835.5,0.713434,18.094
10809.9,-1.40462,18.203
10935.9,6.92631,18.188
10982.3,2.5565,18.14
10866,-6.32104,18.391
10891.5,1.40318,18.141
10717.1,-9.53729,18.281
10615.5,-5.55062,18.297
10688.2,3.99108,18.203
10763.5,4.12091,18.281
10772,0.46605,18.25
10653.4,-6.51272,18.219
10686.2,1.80735,18.172
10746,3.25082,18.375
10644.8,-5.56767,18.172
10758,6.21302,18.218
10746.2,-0.650177,18.125
10663,-4.54032,18.329
10615.4,-2.59944,18.312
10559.9,-3.04572,18.219
10632.2,3.95156,18.312
10463,-9.20875,18.375
10617.4,8.43081,18.313
10635,0.965926,18.219
10659.5,1.34032,18.234
10830.9,9.35616,18.328
10662.7,-9.22805,18.234
10797.6,7.36257,18.329
10698.5,-5.42851,18.25
10835.2,7.45817,18.328
10789.2,-2.51296,18.328
10884.3,5.18661,18.344
11064.4,9.79861,18.375
11015.8,-2.63909,18.406
10928.8,-4.7213,18.422
11059.7,7.14177,18.328
10892.4,-9.15506,18.281
10998.6,5.74865,18.484
11098.5,5.45188,18.313
10956.4,-7.7507,18.328
11024.5,3.69608,18.422
11198,9.44324,18.375
11076.5,-6.56407,18.516
10969.4,-5.8347,18.343
10913.2,-3.05411,18.422
11061.6,8.07007,18.391
11122.1,3.296,18.359
11219.2,5.27786,18.391
11203.5,-0.855325,18.359
11320.4,6.35858,18.391
11480.5,8.70597,18.39
11571,4.88857,18.516
11636.4,3.53849,18.484
11610.6,-1.40138,18.438
11430.2,-9.77509,18.453
11278.1,-8.23221,18.484
11248.4,-1.59775,18.547
11412.5,8.89996,18.438
11373.1,-2.13113,18.5
11401.2,1.52305,18.484
11388.5,-0.68419,18.641
11293,-5.18018,18.437
11309.2,0.869594,18.672
11456.6,7.96496,18.5
11394.9,-3.32208,18.578
11318.5,-4.11728,18.547
11263.9,-2.94204,18.547
11087.6,-9.47435,18.609
